total_size,draw,method,f1_score,accuracy,auc
46,19,RF,0.5195471195471196,0.5444444444444445,0.607
46,19,XGB,0.5333333333333334,0.5466666666666666,0.506
46,20,LOGIS,0.5845021645021644,0.5888888888888889,0.6359999999999999
46,20,SVM,0.4415584415584415,0.5244444444444444,0.442
46,20,KNN,0.5547402597402599,0.5688888888888888,0.6300000000000001
46,20,RF,0.46324675324675324,0.5022222222222222,0.5389999999999999
46,20,XGB,0.3995254745254745,0.45777777777777773,0.4539999999999999
46,21,LOGIS,0.5845021645021645,0.5888888888888888,0.562
46,21,SVM,0.5188461538461538,0.5688888888888888,0.516
46,21,KNN,0.6097402597402597,0.631111111111111,0.631
46,21,RF,0.406018981018981,0.45777777777777773,0.492
46,21,XGB,0.374949494949495,0.39333333333333337,0.466
46,22,LOGIS,0.5127272727272728,0.5177777777777778,0.5980000000000001
46,22,SVM,0.4115384615384615,0.45777777777777773,0.45
46,22,KNN,0.4745670995670996,0.5155555555555555,0.642
46,22,RF,0.5533133533133533,0.5888888888888888,0.659
46,22,XGB,0.5355283605283606,0.5666666666666667,0.518
46,23,LOGIS,0.6256565656565657,0.6333333333333334,0.64
46,23,SVM,0.5261904761904762,0.6088888888888888,0.442
46,23,KNN,0.5258119658119659,0.5644444444444444,0.5860000000000001
46,23,RF,0.6505161505161505,0.6733333333333333,0.6759999999999999
46,23,XGB,0.6840043290043291,0.6955555555555555,0.6900000000000001
46,24,LOGIS,0.647063492063492,0.6555555555555554,0.63
46,24,SVM,0.6112953712953713,0.6533333333333332,0.39399999999999996
46,24,KNN,0.5598501498501498,0.5888888888888888,0.655
46,24,RF,0.5774891774891775,0.6088888888888888,0.6639999999999999
46,24,XGB,0.592914862914863,0.6022222222222222,0.5980000000000001
46,25,LOGIS,0.6414502164502165,0.6488888888888888,0.714
46,25,SVM,0.5680735930735932,0.6044444444444445,0.702
46,25,KNN,0.6528571428571428,0.671111111111111,0.7050000000000001
46,25,RF,0.5896536796536797,0.6088888888888888,0.604
46,25,XGB,0.6615367965367965,0.6755555555555556,0.644
46,26,LOGIS,0.6066666666666667,0.6088888888888888,0.6199999999999999
46,26,SVM,0.5840659340659341,0.6288888888888888,0.37599999999999995
46,26,KNN,0.6432034632034632,0.6488888888888888,0.635
46,26,RF,0.5796120546120547,0.6266666666666667,0.7070000000000001
46,26,XGB,0.519065934065934,0.54,0.5860000000000001
46,27,LOGIS,0.6683333333333333,0.6711111111111111,0.748
46,27,SVM,0.552923742923743,0.6088888888888888,0.5640000000000001
46,27,KNN,0.5085897435897435,0.5422222222222222,0.607
46,27,RF,0.5382717282717282,0.5888888888888889,0.673
46,27,XGB,0.6015367965367966,0.6311111111111111,0.6970000000000001
46,28,LOGIS,0.4483044733044733,0.45555555555555555,0.5359999999999999
46,28,SVM,0.5556393606393607,0.6133333333333333,0.49800000000000005
46,28,KNN,0.5774786324786325,0.6088888888888888,0.627
46,28,RF,0.5984165834165834,0.6355555555555555,0.604
46,28,XGB,0.5451282051282051,0.6088888888888888,0.604
46,29,LOGIS,0.5564502164502165,0.5644444444444444,0.5720000000000001
46,29,SVM,0.4667066267066267,0.5444444444444445,0.41999999999999993
46,29,KNN,0.5727489177489178,0.6088888888888888,0.5770000000000001
46,29,RF,0.47402985902985906,0.5,0.577
46,29,XGB,0.4458946608946609,0.4533333333333333,0.4739999999999999
48,0,LOGIS,0.585,0.5866666666666667,0.6273333333333333
48,0,SVM,0.5747985347985348,0.6288888888888888,0.2793333333333333
48,0,KNN,0.6647186147186147,0.6933333333333332,0.7005
48,0,RF,0.5954168054168055,0.6288888888888888,0.6519999999999999
48,0,XGB,0.5751098901098901,0.5888888888888888,0.617
48,1,LOGIS,0.5781240981240982,0.5866666666666667,0.5833333333333334
48,1,SVM,0.34040293040293046,0.44222222222222224,0.5806666666666667
48,1,KNN,0.46484848484848484,0.4866666666666667,0.4763333333333334
48,1,RF,0.4796536796536796,0.5022222222222222,0.5826666666666667
48,1,XGB,0.604025974025974,0.6244444444444445,0.6206666666666667
48,2,LOGIS,0.4984559884559884,0.5044444444444445,0.5316666666666666
48,2,SVM,0.5598346098346099,0.5844444444444445,0.4376666666666667
48,2,KNN,0.5383727383727385,0.5622222222222222,0.5496666666666667
48,2,RF,0.6116633366633366,0.6266666666666667,0.5626666666666666
48,2,XGB,0.4319191919191919,0.44222222222222224,0.45533333333333337
48,3,LOGIS,0.687121212121212,0.6888888888888889,0.6940000000000002
48,3,SVM,0.6132051282051283,0.6466666666666667,0.6853333333333333
48,3,KNN,0.5936580086580087,0.6044444444444445,0.6661666666666666
48,3,RF,0.6324675324675325,0.6466666666666666,0.6656666666666666
48,3,XGB,0.5458763458763458,0.5666666666666667,0.6096666666666667
48,4,LOGIS,0.5060966810966812,0.5155555555555555,0.5823333333333334
48,4,SVM,0.4588616938616939,0.49777777777777776,0.47566666666666657
48,4,KNN,0.44623376623376626,0.45777777777777773,0.42366666666666675
48,4,RF,0.5740659340659342,0.6022222222222222,0.604
48,4,XGB,0.5675108225108225,0.5755555555555555,0.5843333333333333
48,5,LOGIS,0.6586580086580086,0.6666666666666666,0.6749999999999999
48,5,SVM,0.5707126207126207,0.6044444444444443,0.7526666666666667
48,5,KNN,0.673897768897769,0.691111111111111,0.666
48,5,RF,0.6215367965367965,0.6444444444444444,0.7151666666666666
48,5,XGB,0.5666106116106117,0.5844444444444445,0.64
48,6,LOGIS,0.6467171717171717,0.6488888888888888,0.6633333333333333
48,6,SVM,0.5555344655344656,0.6022222222222221,0.298
48,6,KNN,0.6517765567765568,0.6644444444444445,0.6990000000000001
48,6,RF,0.6165767565767567,0.64,0.6373333333333333
48,6,XGB,0.7048773448773449,0.711111111111111,0.7436666666666666
48,7,LOGIS,0.5766666666666665,0.5822222222222221,0.6696666666666667
48,7,SVM,0.578937728937729,0.6266666666666666,0.349
48,7,KNN,0.5949206349206348,0.6044444444444443,0.6163333333333333
48,7,RF,0.6382034632034632,0.6488888888888888,0.6166666666666668
48,7,XGB,0.49297979797979796,0.49777777777777776,0.5243333333333333
48,8,LOGIS,0.45949494949494946,0.4644444444444444,0.506
48,8,SVM,0.4033333333333333,0.5177777777777777,0.5646666666666667
48,8,KNN,0.523015873015873,0.5599999999999999,0.5655
48,8,RF,0.49963369963369964,0.5422222222222223,0.49833333333333335
48,8,XGB,0.5377272727272727,0.5444444444444445,0.556
48,9,LOGIS,0.5801010101010101,0.5844444444444445,0.602
48,9,SVM,0.45298867798867803,0.5,0.3733333333333333
48,9,KNN,0.5326118326118326,0.5644444444444444,0.578
48,9,RF,0.4256926406926406,0.4355555555555556,0.532
48,9,XGB,0.5099567099567099,0.5222222222222221,0.4853333333333333
48,10,LOGIS,0.6006565656565657,0.6066666666666667,0.5860000000000001
48,10,SVM,0.5343056943056943,0.5822222222222221,0.5453333333333333
48,10,KNN,0.4315656565656566,0.4377777777777778,0.44033333333333335
48,10,RF,0.48333666333666336,0.5200000000000001,0.6046666666666667
48,10,XGB,0.5722144522144521,0.5866666666666667,0.629
48,11,LOGIS,0.6211111111111112,0.6244444444444445,0.5673333333333334
48,11,SVM,0.5827639027639029,0.6466666666666666,0.44833333333333336
48,11,KNN,0.5857831057831058,0.6066666666666667,0.5605
48,11,RF,0.565930735930736,0.5844444444444444,0.6413333333333334
48,11,XGB,0.5707831057831058,0.58,0.5223333333333333
48,12,LOGIS,0.6017171717171717,0.6044444444444443,0.6060000000000001
48,12,SVM,0.5917371517371517,0.6266666666666667,0.41500000000000004
48,12,KNN,0.5422943722943723,0.5577777777777777,0.5911666666666667
48,12,RF,0.7076251526251525,0.7133333333333333,0.796
48,12,XGB,0.45029248529248533,0.4822222222222221,0.613
48,13,LOGIS,0.5156565656565656,0.5222222222222221,0.466
48,13,SVM,0.49088245088245086,0.5622222222222222,0.465
48,13,KNN,0.49510989010989015,0.5222222222222221,0.44700000000000006
48,13,RF,0.6373232323232323,0.6511111111111111,0.6196666666666667
48,13,XGB,0.5860606060606061,0.6022222222222222,0.6769999999999999
48,14,LOGIS,0.514141414141414,0.5222222222222221,0.5783333333333334
48,14,SVM,0.4121428571428571,0.46222222222222226,0.39466666666666667
48,14,KNN,0.5438888888888889,0.5599999999999999,0.5814999999999999
48,14,RF,0.4935714285714286,0.5822222222222222,0.6
48,14,XGB,0.507988677988678,0.5244444444444444,0.4666666666666667
48,15,LOGIS,0.41,0.4133333333333333,0.3913333333333333
48,15,SVM,0.3414502164502164,0.43555555555555553,0.7093333333333334
48,15,KNN,0.3434343434343434,0.37111111111111106,0.32300000000000006
48,15,RF,0.3391841491841492,0.37111111111111106,0.4018333333333334
48,15,XGB,0.48115384615384615,0.5,0.5086666666666667
48,16,LOGIS,0.5093939393939395,0.5133333333333334,0.5413333333333332
48,16,SVM,0.5254401154401155,0.5355555555555556,0.3993333333333334
48,16,KNN,0.5266161616161616,0.5355555555555556,0.5263333333333333
48,16,RF,0.5397835497835498,0.5599999999999999,0.5411666666666666
48,16,XGB,0.6406565656565657,0.6466666666666667,0.6799999999999999
48,17,LOGIS,0.6329148629148629,0.6422222222222221,0.72
48,17,SVM,0.6235486735486735,0.6444444444444444,0.354
48,17,KNN,0.5730558330558331,0.5866666666666667,0.644
48,17,RF,0.6295060495060495,0.6444444444444445,0.6863333333333334
48,17,XGB,0.6664646464646464,0.6866666666666668,0.7576666666666667
48,18,LOGIS,0.6803535353535354,0.6822222222222223,0.7316666666666667
48,18,SVM,0.6258424908424909,0.6444444444444445,0.5866666666666667
48,18,KNN,0.6783333333333333,0.6844444444444445,0.7120000000000001
48,18,RF,0.6707992007992007,0.6888888888888889,0.7586666666666666
48,18,XGB,0.5478371628371628,0.5644444444444444,0.5713333333333334
48,19,LOGIS,0.5256027306027307,0.5399999999999999,0.6206666666666667
48,19,SVM,0.5878177378177378,0.6266666666666666,0.42266666666666663
48,19,KNN,0.4796536796536796,0.5022222222222222,0.5438333333333333
48,19,RF,0.6688061938061939,0.6866666666666666,0.7118333333333334
48,19,XGB,0.5999999999999999,0.6044444444444443,0.6013333333333334
48,20,LOGIS,0.4764646464646464,0.4800000000000001,0.4793333333333333
48,20,SVM,0.48297979797979795,0.5022222222222222,0.43233333333333335
48,20,KNN,0.492979797979798,0.4977777777777779,0.513
48,20,RF,0.42192307692307696,0.4444444444444445,0.465
48,20,XGB,0.5068220668220669,0.5266666666666666,0.45033333333333336
48,21,LOGIS,0.6406565656565656,0.6466666666666667,0.6740000000000002
48,21,SVM,0.5327272727272726,0.5822222222222221,0.36800000000000005
48,21,KNN,0.608095238095238,0.6266666666666666,0.6813333333333333
48,21,RF,0.6387878787878788,0.6444444444444444,0.6876666666666666
48,21,XGB,0.4574353424353424,0.47555555555555556,0.522
48,22,LOGIS,0.5367676767676768,0.5488888888888889,0.5963333333333334
48,22,SVM,0.5396126096126096,0.5866666666666667,0.39333333333333337
48,22,KNN,0.46774891774891775,0.54,0.5411666666666666
48,22,RF,0.49229270729270735,0.5200000000000001,0.5753333333333333
48,22,XGB,0.5605555555555556,0.5644444444444444,0.6206666666666667
48,23,LOGIS,0.5155555555555555,0.5200000000000001,0.5563333333333335
48,23,SVM,0.5161338661338661,0.5466666666666666,0.42800000000000005
48,23,KNN,0.578030303030303,0.5933333333333333,0.6428333333333334
48,23,RF,0.5573232323232322,0.5666666666666667,0.5595
48,23,XGB,0.49577922077922076,0.5066666666666666,0.48633333333333334
48,24,LOGIS,0.5403030303030303,0.5444444444444445,0.6046666666666667
48,24,SVM,0.5881118881118882,0.6244444444444444,0.358
48,24,KNN,0.6267676767676768,0.6288888888888888,0.651
48,24,RF,0.5390459540459541,0.5644444444444445,0.4923333333333333
48,24,XGB,0.5083133533133533,0.5266666666666666,0.6123333333333333
48,25,LOGIS,0.5316666666666666,0.5355555555555556,0.5650000000000001
48,25,SVM,0.5947985347985348,0.6222222222222221,0.4253333333333334
48,25,KNN,0.6127960927960927,0.6266666666666666,0.5296666666666667
48,25,RF,0.6410467310467312,0.6599999999999999,0.6249999999999999
48,25,XGB,0.5065007215007216,0.5199999999999999,0.501
48,26,LOGIS,0.6447979797979798,0.6466666666666667,0.696
48,26,SVM,0.45791541791541795,0.5422222222222222,0.44633333333333336
48,26,KNN,0.5155266955266955,0.5399999999999999,0.513
48,26,RF,0.5343739593739594,0.5644444444444444,0.5441666666666667
48,26,XGB,0.4042424242424242,0.4133333333333333,0.3583333333333333
48,27,LOGIS,0.6421212121212122,0.6444444444444445,0.7896666666666666
48,27,SVM,0.5921611721611721,0.6488888888888888,0.31733333333333336
48,27,KNN,0.6301648351648351,0.6688888888888889,0.6793333333333333
48,27,RF,0.685982905982906,0.7133333333333333,0.7925000000000001
48,27,XGB,0.643936063936064,0.6644444444444445,0.7073333333333333
48,28,LOGIS,0.5745454545454546,0.5800000000000001,0.5786666666666667
48,28,SVM,0.622925962925963,0.6444444444444445,0.47666666666666674
48,28,KNN,0.570894660894661,0.5800000000000001,0.6175
48,28,RF,0.5856565656565657,0.6022222222222222,0.624
48,28,XGB,0.5271067821067822,0.54,0.5406666666666667
48,29,LOGIS,0.5515367965367965,0.5599999999999999,0.5953333333333333
48,29,SVM,0.4821428571428571,0.5377777777777779,0.31066666666666665
48,29,KNN,0.5141414141414142,0.5355555555555556,0.5598333333333334
48,29,RF,0.49650072150072155,0.5200000000000001,0.5656666666666668
48,29,XGB,0.4715728715728716,0.4822222222222221,0.5006666666666666
50,0,LOGIS,0.5793939393939394,0.58,0.636
50,0,SVM,0.5938278388278388,0.62,0.29116666666666663
50,0,KNN,0.5360750360750361,0.5599999999999999,0.5968333333333333
50,0,RF,0.5951409701409702,0.6199999999999999,0.6576666666666667
50,0,XGB,0.49640637140637134,0.5199999999999999,0.499
50,1,LOGIS,0.616060606060606,0.62,0.7080000000000001
50,1,SVM,0.6662087912087913,0.7,0.7553333333333333
50,1,KNN,0.6321212121212121,0.6399999999999999,0.7193333333333332
50,1,RF,0.6423992673992673,0.66,0.6693333333333333
50,1,XGB,0.4696464646464646,0.48,0.51
50,2,LOGIS,0.6964646464646465,0.7,0.6836666666666666
50,2,SVM,0.44120879120879125,0.54,0.32100000000000006
50,2,KNN,0.5146520146520148,0.5599999999999999,0.605
50,2,RF,0.5263902763902764,0.56,0.5323333333333333
50,2,XGB,0.44065656565656564,0.4600000000000001,0.4576666666666667
50,3,LOGIS,0.5773737373737373,0.58,0.6
50,3,SVM,0.5135697635697636,0.54,0.35
50,3,KNN,0.5704295704295704,0.5800000000000001,0.6083333333333334
50,3,RF,0.5065384615384615,0.54,0.6439999999999999
50,3,XGB,0.4557664557664557,0.48,0.44666666666666666
50,4,LOGIS,0.6581818181818182,0.6599999999999999,0.7319999999999999
50,4,SVM,0.6579115329115328,0.68,0.688
50,4,KNN,0.6704545454545453,0.68,0.7543333333333335
50,4,RF,0.6674159174159173,0.6799999999999999,0.7021666666666666
50,4,XGB,0.4142435342435342,0.44000000000000006,0.441
50,5,LOGIS,0.5521717171717171,0.5599999999999999,0.6043333333333333
50,5,SVM,0.5169363969363969,0.5800000000000001,0.308
50,5,KNN,0.5126262626262627,0.52,0.5316666666666666
50,5,RF,0.5644111444111444,0.5800000000000001,0.6243333333333333
50,5,XGB,0.6185858585858586,0.6199999999999999,0.6439999999999999
50,6,LOGIS,0.6718437118437119,0.68,0.7663333333333332
50,6,SVM,0.6341575091575091,0.66,0.7983333333333332
50,6,KNN,0.579045954045954,0.6199999999999999,0.7486666666666666
50,6,RF,0.6729104229104228,0.7,0.7623333333333333
50,6,XGB,0.5091919191919192,0.52,0.518
50,7,LOGIS,0.472979797979798,0.48,0.545
50,7,SVM,0.46474358974358976,0.52,0.49733333333333335
50,7,KNN,0.555050505050505,0.5599999999999999,0.5456666666666667
50,7,RF,0.5482051282051283,0.58,0.5895
50,7,XGB,0.4771894771894772,0.5,0.429
50,8,LOGIS,0.5963636363636363,0.6,0.6986666666666668
50,8,SVM,0.4997224997224997,0.5599999999999999,0.48450000000000004
50,8,KNN,0.69015873015873,0.7,0.694
50,8,RF,0.6638639138639137,0.68,0.7126666666666666
50,8,XGB,0.5979797979797981,0.6000000000000001,0.6583333333333334
50,9,LOGIS,0.6314396714396715,0.64,0.677
50,9,SVM,0.5481462981462981,0.58,0.438
50,9,KNN,0.5,0.52,0.5098333333333332
50,9,RF,0.5240659340659339,0.5399999999999999,0.5798333333333334
50,9,XGB,0.51,0.52,0.513
50,10,LOGIS,0.3848235098235098,0.4,0.47233333333333327
50,10,SVM,0.34718614718614715,0.4,0.5126666666666667
50,10,KNN,0.31757575757575757,0.32,0.3633333333333333
50,10,RF,0.41512265512265517,0.4600000000000001,0.4685
50,10,XGB,0.3819336219336219,0.4,0.48
50,11,LOGIS,0.5910356310356311,0.6,0.6266666666666667
50,11,SVM,0.5653790653790653,0.58,0.4496666666666666
50,11,KNN,0.527045732045732,0.5399999999999999,0.5331666666666667
50,11,RF,0.6070457320457321,0.62,0.6466666666666667
50,11,XGB,0.5336363636363636,0.54,0.5786666666666667
50,12,LOGIS,0.6585858585858586,0.6599999999999999,0.7663333333333334
50,12,SVM,0.6547619047619048,0.68,0.45099999999999996
50,12,KNN,0.701883116883117,0.72,0.764
50,12,RF,0.596903096903097,0.62,0.6759999999999999
50,12,XGB,0.6835858585858586,0.7200000000000001,0.6904999999999999
50,13,LOGIS,0.7381818181818183,0.74,0.8470000000000001
50,13,SVM,0.641941391941392,0.6799999999999999,0.8616666666666667
50,13,KNN,0.6007326007326007,0.62,0.6755000000000001
50,13,RF,0.7408424908424909,0.76,0.826
50,13,XGB,0.6651265401265402,0.6799999999999999,0.805
50,14,LOGIS,0.6704545454545455,0.68,0.791
50,14,SVM,0.6250000000000001,0.6599999999999999,0.7666666666666668
50,14,KNN,0.6191758241758242,0.6599999999999999,0.7585
50,14,RF,0.5673992673992674,0.58,0.7331666666666667
50,14,XGB,0.5946969696969696,0.6,0.613
50,15,LOGIS,0.6156565656565658,0.6200000000000001,0.6726666666666666
50,15,SVM,0.547927627927628,0.6,0.5613333333333335
50,15,KNN,0.6507831057831058,0.6599999999999999,0.6540000000000001
50,15,RF,0.6285103785103786,0.6399999999999999,0.6863333333333334
50,15,XGB,0.5063131313131313,0.5199999999999999,0.5589999999999999
50,16,LOGIS,0.6371717171717172,0.6399999999999999,0.684
50,16,SVM,0.597985347985348,0.64,0.3736666666666667
50,16,KNN,0.6034937284937285,0.6199999999999999,0.6518333333333334
50,16,RF,0.6585497835497837,0.6799999999999999,0.6930000000000001
50,16,XGB,0.5212043512043513,0.54,0.6116666666666667
50,17,LOGIS,0.5126262626262625,0.5199999999999999,0.5466666666666666
50,17,SVM,0.5112803862803863,0.5399999999999999,0.358
50,17,KNN,0.6359507159507161,0.6599999999999999,0.5853333333333334
50,17,RF,0.6703452103452102,0.68,0.6763333333333332
50,17,XGB,0.532045732045732,0.54,0.5696666666666668
50,18,LOGIS,0.5303030303030303,0.54,0.667
50,18,SVM,0.5023953823953824,0.58,0.5023333333333333
50,18,KNN,0.6303607503607503,0.64,0.6428333333333334
50,18,RF,0.5706565656565656,0.58,0.6851666666666667
50,18,XGB,0.5284937284937286,0.54,0.6496666666666666
50,19,LOGIS,0.6561111111111112,0.6599999999999999,0.7413333333333332
50,19,SVM,0.601093351093351,0.6199999999999999,0.42783333333333334
50,19,KNN,0.592979797979798,0.6199999999999999,0.6265
50,19,RF,0.5454129204129204,0.5599999999999999,0.6346666666666667
50,19,XGB,0.53002553002553,0.54,0.5206666666666667
50,20,LOGIS,0.656060606060606,0.6599999999999999,0.6843333333333333
50,20,SVM,0.565018315018315,0.6,0.48633333333333334
50,20,KNN,0.48701298701298706,0.5199999999999999,0.514
50,20,RF,0.48290931290931294,0.52,0.5986666666666667
50,20,XGB,0.49656565656565654,0.5,0.495
50,21,LOGIS,0.5546464646464646,0.56,0.6096666666666667
50,21,SVM,0.5943223443223443,0.64,0.6900000000000001
50,21,KNN,0.5772893772893773,0.64,0.6458333333333334
50,21,RF,0.6045204795204796,0.6199999999999999,0.7015
50,21,XGB,0.5840997890997891,0.6,0.5846666666666667
50,22,LOGIS,0.555050505050505,0.5599999999999999,0.6256666666666667
50,22,SVM,0.49404761904761907,0.54,0.57
50,22,KNN,0.523897768897769,0.5399999999999999,0.5455
50,22,RF,0.5819735819735821,0.62,0.6978333333333333
50,22,XGB,0.6266666666666666,0.64,0.7226666666666668
50,23,LOGIS,0.611111111111111,0.62,0.6536666666666667
50,23,SVM,0.571886446886447,0.6,0.33799999999999997
50,23,KNN,0.49737373737373736,0.5,0.6181666666666668
50,23,RF,0.6130952380952381,0.6399999999999999,0.6878333333333333
50,23,XGB,0.47920967920967916,0.5,0.4806666666666667
50,24,LOGIS,0.6767171717171718,0.6799999999999999,0.6906666666666667
50,24,SVM,0.6112776112776114,0.64,0.5273333333333333
50,24,KNN,0.6585497835497837,0.68,0.7151666666666666
50,24,RF,0.5401265401265402,0.5599999999999999,0.6906666666666667
50,24,XGB,0.5467171717171716,0.56,0.628
50,25,LOGIS,0.6367171717171718,0.64,0.6926666666666668
50,25,SVM,0.4725274725274725,0.5399999999999999,0.3441666666666667
50,25,KNN,0.5878876678876679,0.6,0.623
50,25,RF,0.5573593073593074,0.5999999999999999,0.6351666666666668
50,25,XGB,0.5917171717171715,0.6,0.6641666666666668
50,26,LOGIS,0.6325252525252525,0.64,0.6813333333333335
50,26,SVM,0.5923992673992674,0.64,0.7223333333333335
50,26,KNN,0.6548484848484847,0.6599999999999999,0.6780000000000002
50,26,RF,0.5325974025974027,0.5599999999999999,0.6164999999999999
50,26,XGB,0.63510101010101,0.64,0.529
50,27,LOGIS,0.6593939393939394,0.66,0.7163333333333333
50,27,SVM,0.577963702963703,0.5999999999999999,0.5906666666666667
50,27,KNN,0.6157070707070706,0.6199999999999999,0.6551666666666667
50,27,RF,0.6173409923409924,0.64,0.7766666666666667
50,27,XGB,0.4707792207792207,0.5,0.472
50,28,LOGIS,0.5753030303030303,0.58,0.6103333333333334
50,28,SVM,0.5180375180375181,0.5599999999999999,0.42000000000000004
50,28,KNN,0.5524475524475524,0.58,0.5676666666666665
50,28,RF,0.5204706404706404,0.54,0.4885
50,28,XGB,0.553030303030303,0.56,0.487
50,29,LOGIS,0.6274331224331224,0.64,0.7636666666666667
50,29,SVM,0.674908424908425,0.7,0.3563333333333334
50,29,KNN,0.6408591408591409,0.6599999999999999,0.6545000000000001
50,29,RF,0.6661704961704962,0.6799999999999999,0.6988333333333333
50,29,XGB,0.5183838383838383,0.5199999999999999,0.5996666666666666
52,0,LOGIS,0.7476301476301478,0.750909090909091,0.8063333333333332
52,0,SVM,0.748919413919414,0.7690909090909092,0.6206666666666667
52,0,KNN,0.752055722055722,0.7654545454545454,0.82
52,0,RF,0.6767893217893219,0.6909090909090909,0.7773333333333334
52,0,XGB,0.5365112665112666,0.5563636363636364,0.663
52,1,LOGIS,0.6566666666666666,0.6581818181818182,0.641
52,1,SVM,0.44642857142857145,0.49818181818181817,0.3413333333333334
52,1,KNN,0.5102564102564102,0.5381818181818182,0.6173333333333334
52,1,RF,0.45184815184815186,0.4818181818181818,0.5996666666666666
52,1,XGB,0.4223970473970474,0.4381818181818182,0.4693333333333333
52,2,LOGIS,0.6093473193473193,0.6145454545454545,0.6593333333333333
52,2,SVM,0.5701098901098901,0.6127272727272728,0.6073333333333334
52,2,KNN,0.5355860805860806,0.5581818181818182,0.7148333333333334
52,2,RF,0.628104118104118,0.6363636363636364,0.7146666666666667
52,2,XGB,0.5877000777000777,0.5963636363636363,0.626
52,3,LOGIS,0.5988422688422688,0.6054545454545454,0.6863333333333334
52,3,SVM,0.5554945054945055,0.5945454545454545,0.437
52,3,KNN,0.46880952380952373,0.48,0.535
52,3,RF,0.48098290598290594,0.5163636363636364,0.7073333333333334
52,3,XGB,0.3744599844599845,0.4,0.3686666666666666
52,4,LOGIS,0.6518181818181819,0.6527272727272727,0.687
52,4,SVM,0.5641941391941392,0.5927272727272727,0.33799999999999997
52,4,KNN,0.4775796425796425,0.4927272727272728,0.5559999999999999
52,4,RF,0.5668126318126319,0.5963636363636363,0.6305000000000001
52,4,XGB,0.5488600288600288,0.5581818181818182,0.5136666666666667
52,5,LOGIS,0.5717171717171717,0.5745454545454545,0.6373333333333334
52,5,SVM,0.5604867354867356,0.5963636363636364,0.3876666666666666
52,5,KNN,0.6483605283605283,0.6545454545454545,0.6966666666666667
52,5,RF,0.5242979242979243,0.5563636363636364,0.686
52,5,XGB,0.6042679542679542,0.6145454545454545,0.6286666666666666
52,6,LOGIS,0.5358508158508158,0.5418181818181818,0.5996666666666667
52,6,SVM,0.5115384615384616,0.5618181818181818,0.6483333333333332
52,6,KNN,0.5450915750915751,0.5618181818181818,0.5838333333333333
52,6,RF,0.5716758241758242,0.6181818181818182,0.6678333333333333
52,6,XGB,0.5296192696192696,0.5363636363636364,0.5706666666666667
52,7,LOGIS,0.6121212121212121,0.6181818181818182,0.6806666666666666
52,7,SVM,0.6259706959706961,0.6527272727272727,0.6203333333333333
52,7,KNN,0.47323232323232317,0.47818181818181815,0.5558333333333334
52,7,RF,0.6551448551448551,0.6727272727272726,0.6413333333333333
52,7,XGB,0.642983682983683,0.6527272727272727,0.679
52,8,LOGIS,0.4966899766899767,0.5036363636363637,0.6103333333333334
52,8,SVM,0.45260989010989017,0.5181818181818182,0.5006666666666667
52,8,KNN,0.44442612942612947,0.46363636363636357,0.5033333333333333
52,8,RF,0.4576712176712176,0.5018181818181818,0.4946666666666667
52,8,XGB,0.45771450771450767,0.4836363636363636,0.595
52,9,LOGIS,0.6184848484848484,0.62,0.6653333333333333
52,9,SVM,0.6222999222999223,0.6345454545454545,0.7163333333333333
52,9,KNN,0.6446969696969698,0.650909090909091,0.6505000000000001
52,9,RF,0.6413220113220113,0.6527272727272727,0.7273333333333334
52,9,XGB,0.5084937284937284,0.52,0.5793333333333334
52,10,LOGIS,0.45999999999999996,0.46545454545454545,0.46266666666666667
52,10,SVM,0.5193306693306694,0.5363636363636364,0.317
52,10,KNN,0.5543162393162394,0.5599999999999999,0.5731666666666667
52,10,RF,0.4506005106005106,0.4800000000000001,0.5293333333333334
52,10,XGB,0.47355866355866355,0.48,0.5326666666666667
52,11,LOGIS,0.44214285714285717,0.4581818181818182,0.38933333333333336
52,11,SVM,0.4332051282051282,0.5163636363636364,0.631
52,11,KNN,0.5101387501387501,0.5363636363636364,0.5393333333333333
52,11,RF,0.5109190809190809,0.5363636363636364,0.5163333333333333
52,11,XGB,0.5182539682539682,0.5363636363636364,0.5253333333333333
52,12,LOGIS,0.7261655011655013,0.7309090909090911,0.6936666666666667
52,12,SVM,0.6646520146520147,0.6909090909090908,0.356
52,12,KNN,0.6932595182595183,0.7127272727272728,0.737
52,12,RF,0.6507492507492507,0.6709090909090909,0.7256666666666667
52,12,XGB,0.5539898989898989,0.5618181818181818,0.538
52,13,LOGIS,0.6728010878010877,0.6781818181818181,0.6039999999999999
52,13,SVM,0.5055250305250305,0.56,0.36633333333333334
52,13,KNN,0.5417582417582418,0.5618181818181818,0.5668333333333333
52,13,RF,0.6322477522477523,0.6381818181818182,0.5958333333333334
52,13,XGB,0.5707753357753359,0.5836363636363637,0.5856666666666668
52,14,LOGIS,0.4621212121212121,0.46545454545454545,0.4726666666666667
52,14,SVM,0.33087606837606837,0.4636363636363637,0.7300000000000001
52,14,KNN,0.4180708180708181,0.46545454545454545,0.4145
52,14,RF,0.4751387501387502,0.5018181818181817,0.5566666666666668
52,14,XGB,0.5218653568653568,0.5381818181818182,0.4916666666666667
52,15,LOGIS,0.6554545454545455,0.6581818181818181,0.725
52,15,SVM,0.6478754578754579,0.6745454545454546,0.30200000000000005
52,15,KNN,0.6683372183372184,0.6745454545454546,0.6731666666666667
