total_size,draw,method,f1_score
91,1,LOGIS,0.9321753246753246
91,1,SVM,0.9321753246753246
91,1,KNN,0.8205182541243922
91,1,RF,0.8275281361150928
91,1,XGB,0.7965863655795007
91,2,LOGIS,0.8125379625534425
91,2,SVM,0.8634415584415585
91,2,KNN,0.8189120661946749
91,2,RF,0.819927536231884
91,2,XGB,0.8301803751803751
91,3,LOGIS,0.8998984761368662
91,3,SVM,0.9221335200746964
91,3,KNN,0.7815376443899799
91,3,RF,0.8318181818181818
91,3,XGB,0.8559646218934145
91,4,LOGIS,0.8412593984962404
91,4,SVM,0.8406356599383924
91,4,KNN,0.7342631109187846
91,4,RF,0.7507183734737913
91,4,XGB,0.7919102031364786
91,5,LOGIS,0.867079340508133
91,5,SVM,0.9115237849525776
91,5,KNN,0.7615432393693263
91,5,RF,0.7486339747209313
91,5,XGB,0.7853426479967738
91,6,LOGIS,0.8996031746031745
91,6,SVM,0.911592584402182
91,6,KNN,0.7790259740259742
91,6,RF,0.8042461566566427
91,6,XGB,0.7625786636151423
91,7,LOGIS,0.8541334955034646
91,7,SVM,0.8420098374277941
91,7,KNN,0.7706493506493507
91,7,RF,0.7688080757578671
91,7,XGB,0.8428763419243296
91,8,LOGIS,0.8779725829725831
91,8,SVM,0.9109243697478993
91,8,KNN,0.8048536246362333
91,8,RF,0.8459523809523809
91,8,XGB,0.7780522852807145
91,9,LOGIS,0.8651567979663953
91,9,SVM,0.8875466406658357
91,9,KNN,0.7864240107718369
91,9,RF,0.812898080180689
91,9,XGB,0.7817329530373008
91,10,LOGIS,0.8884090909090909
91,10,SVM,0.91960124241084
91,10,KNN,0.8065800865800865
91,10,RF,0.7536926841274668
91,10,XGB,0.6997592019263845
91,11,LOGIS,0.9212063246351172
91,11,SVM,0.9092582726870652
91,11,KNN,0.7815450491537448
91,11,RF,0.8298039684101065
91,11,XGB,0.8441714133819398
91,12,LOGIS,0.8775211312595212
91,12,SVM,0.9332212438404388
91,12,KNN,0.8405354428180516
91,12,RF,0.8765993788819877
91,12,XGB,0.8444735166793992
91,13,LOGIS,0.8771031746031746
91,13,SVM,0.921498599439776
91,13,KNN,0.8004407340539391
91,13,RF,0.8257408895452374
91,13,XGB,0.8553175384986531
91,14,LOGIS,0.8773529411764706
91,14,SVM,0.9217460317460316
91,14,KNN,0.8074594970247144
91,14,RF,0.8408946608946609
91,14,XGB,0.813482773265382
91,15,LOGIS,0.8319997185477062
91,15,SVM,0.8314194242290217
91,15,KNN,0.754885408708938
91,15,RF,0.7335547423590902
91,15,XGB,0.6904629220109095
91,16,LOGIS,0.8996132041333279
91,16,SVM,0.8974954564885914
91,16,KNN,0.7952517048169223
91,16,RF,0.8277846620557618
91,16,XGB,0.7848908612214575
91,17,LOGIS,0.8094158116752006
91,17,SVM,0.8318150322329888
91,17,KNN,0.7691259827129393
91,17,RF,0.7700211020863195
91,17,XGB,0.75102317949471
91,18,LOGIS,0.911122905302472
91,18,SVM,0.8886969875669566
91,18,KNN,0.7980978180745982
91,18,RF,0.8516558441558442
91,18,XGB,0.8552461590696885
91,19,LOGIS,0.911122905302472
91,19,SVM,0.9222684161383852
91,19,KNN,0.8114263823551748
91,19,RF,0.8644077126191139
91,19,XGB,0.8190993788819876
91,20,LOGIS,0.8993996019460415
91,20,SVM,0.8561941618752764
91,20,KNN,0.7456615915903841
91,20,RF,0.736336851330121
91,20,XGB,0.7114444198732125
91,21,LOGIS,0.8983491817779743
91,21,SVM,0.9315492943588918
91,21,KNN,0.8607062502714676
91,21,RF,0.8873376623376623
91,21,XGB,0.8423376623376624
91,22,LOGIS,0.8999703469904707
91,22,SVM,0.8222960476056451
91,22,KNN,0.8210968933027758
91,22,RF,0.783998465302813
91,22,XGB,0.7779229825901652
91,23,LOGIS,0.898046265328874
91,23,SVM,0.9309443192872996
91,23,KNN,0.7642259190085277
91,23,RF,0.84051505258027
91,23,XGB,0.7684875510962468
91,24,LOGIS,0.8663371664455255
91,24,SVM,0.8885334213430189
91,24,KNN,0.7816020727152777
91,24,RF,0.7934500282326369
91,24,XGB,0.7999797287335987
91,25,LOGIS,0.9669805194805194
91,25,SVM,0.9440993788819876
91,25,KNN,0.8511123658949746
91,25,RF,0.82853828363049
91,25,XGB,0.8414335973623899
91,26,LOGIS,0.7891189984765836
91,26,SVM,0.8775879985167911
91,26,KNN,0.7777846620557619
91,26,RF,0.8224929971988795
91,26,XGB,0.8222228700092478
91,27,LOGIS,0.8773529411764706
91,27,SVM,0.9223529411764708
91,27,KNN,0.767324795835026
91,27,RF,0.7730256121587391
91,27,XGB,0.7972827791403643
91,28,LOGIS,0.8231216521696398
91,28,SVM,0.8549470489950366
91,28,KNN,0.7348211571037657
91,28,RF,0.7763992869875223
91,28,XGB,0.7479162366701066
91,29,LOGIS,0.8550311607896747
91,29,SVM,0.8418334606569899
91,29,KNN,0.7449882725969681
91,29,RF,0.7612262375305854
91,29,XGB,0.7462113972983537
98,0,LOGIS,0.896361299668609
98,0,SVM,0.9381354902407534
98,0,KNN,0.7980630925138934
98,0,RF,0.8034096605149237
98,0,XGB,0.8153869522290573
98,1,LOGIS,0.9177444890999876
98,1,SVM,0.895869068451179
98,1,KNN,0.8221105833637804
98,1,RF,0.760744445687574
98,1,XGB,0.7962461387717142
98,2,LOGIS,0.8857577656261867
98,2,SVM,0.9163609199313872
98,2,KNN,0.8402417488734624
98,2,RF,0.7487109662745683
98,2,XGB,0.7710826754944402
98,3,LOGIS,0.9575346541778768
98,3,SVM,0.936357823761916
98,3,KNN,0.8714412183290902
98,3,RF,0.8727331737077328
98,3,XGB,0.8741045364127207
98,4,LOGIS,0.8664518247490383
98,4,SVM,0.9160042884083804
98,4,KNN,0.7973738443994198
98,4,RF,0.8484651594498143
98,4,XGB,0.8315947725043834
98,5,LOGIS,0.8853066169259467
98,5,SVM,0.8745843343925184
98,5,KNN,0.7255783660783661
98,5,RF,0.7226054654578009
98,5,XGB,0.8130982910465343
98,6,LOGIS,0.8767328302932018
98,6,SVM,0.8868057398397955
98,6,KNN,0.7933100829264512
98,6,RF,0.7931847706144382
98,6,XGB,0.7751136307792654
98,7,LOGIS,0.8853877427817393
98,7,SVM,0.927663186486716
98,7,KNN,0.842690847089824
98,7,RF,0.8013814074829015
98,7,XGB,0.7725710108604846
98,8,LOGIS,0.8951270221007064
98,8,SVM,0.8848096511331806
98,8,KNN,0.8422657669128256
98,8,RF,0.7776269544607141
98,8,XGB,0.7525277970559974
98,9,LOGIS,0.8844786518726483
98,9,SVM,0.8347703905776998
98,9,KNN,0.7581427962489343
98,9,RF,0.8521554012909511
98,9,XGB,0.8025113935734478
98,10,LOGIS,0.9170189287836346
98,10,SVM,0.9273607928019694
98,10,KNN,0.8500201005303307
98,10,RF,0.8061822056885996
98,10,XGB,0.7740343432983761
98,11,LOGIS,0.9176395199228016
98,11,SVM,0.93840611759578
98,11,KNN,0.7594285105346487
98,11,RF,0.7794134254492311
98,11,XGB,0.7926802154188075
98,12,LOGIS,0.8863500551735847
98,12,SVM,0.9066483538148636
98,12,KNN,0.8235887440060277
98,12,RF,0.8547533796127146
98,12,XGB,0.7933197511720866
98,13,LOGIS,0.8352855924978687
98,13,SVM,0.8966951620118264
98,13,KNN,0.6993859082094376
98,13,RF,0.7075163452108532
98,13,XGB,0.7938383838383839
98,14,LOGIS,0.8971707343224372
98,14,SVM,0.875407629454944
98,14,KNN,0.8267629876517344
98,14,RF,0.796481240981241
98,14,XGB,0.802753094858358
98,15,LOGIS,0.8960635584932259
98,15,SVM,0.9064054225115606
98,15,KNN,0.7949138824138824
98,15,RF,0.8226908470898241
98,15,XGB,0.7845201238390093
98,16,LOGIS,0.8966194044360687
98,16,SVM,0.896532254743656
98,16,KNN,0.8297745516624235
98,16,RF,0.8755680868838762
98,16,XGB,0.8039533577802525
98,17,LOGIS,0.9373164368722318
98,17,SVM,0.9160700077132302
98,17,KNN,0.8210808080808082
98,17,RF,0.829750742527092
98,17,XGB,0.8021882507943889
98,18,LOGIS,0.8869233505759283
98,18,SVM,0.8875922911984293
98,18,KNN,0.7672305665349144
98,18,RF,0.7912925016757969
98,18,XGB,0.8126052532517065
98,19,LOGIS,0.8746266168210575
98,19,SVM,0.8862128039621645
98,19,KNN,0.8644446343130554
98,19,RF,0.8109558570084886
98,19,XGB,0.8296468521532461
98,20,LOGIS,0.8656552254075475
98,20,SVM,0.8845561755664058
98,20,KNN,0.7586329683388507
98,20,RF,0.8195161977834612
98,20,XGB,0.7392081182379339
98,21,LOGIS,0.877234753550543
98,21,SVM,0.8973737373737374
98,21,KNN,0.8438638262322474
98,21,RF,0.7702326203208557
98,21,XGB,0.812030323477692
98,22,LOGIS,0.8864054225115605
98,22,SVM,0.9389266392362368
98,22,KNN,0.8634124954329557
98,22,RF,0.8348261847558522
98,22,XGB,0.7520678469016066
98,23,LOGIS,0.8862034023095404
98,23,SVM,0.8968384943603681
98,23,KNN,0.8227972638330694
98,23,RF,0.7648320108422411
98,23,XGB,0.7700520239993924
98,24,LOGIS,0.905629487770422
98,24,SVM,0.9054850200949944
98,24,KNN,0.8282619047619046
98,24,RF,0.8092604433077579
98,24,XGB,0.8030676328502416
98,25,LOGIS,0.9282170419655276
98,25,SVM,0.917949813792794
98,25,KNN,0.8113977518196794
98,25,RF,0.7977016538000521
98,25,XGB,0.7588887873990176
98,26,LOGIS,0.845783397888661
98,26,SVM,0.906530411901256
98,26,KNN,0.7469992969992971
98,26,RF,0.7701659451659453
98,26,XGB,0.7840788468497447
98,27,LOGIS,0.8453907496012759
98,27,SVM,0.8862375636059847
98,27,KNN,0.8860413428945533
98,27,RF,0.8630121515910989
98,27,XGB,0.8547233614338878
98,28,LOGIS,0.8765885723958815
98,28,SVM,0.8556293561735074
98,28,KNN,0.8212808713250226
98,28,RF,0.8090931132178273
98,28,XGB,0.7381672866775169
98,29,LOGIS,0.8735606060606059
98,29,SVM,0.8435241804231574
98,29,KNN,0.7724583051444002
98,29,RF,0.7724583051444002
98,29,XGB,0.6693341249543296
105,0,LOGIS,0.8742827426234345
105,0,SVM,0.8651070365598565
105,0,KNN,0.792307337659673
105,0,RF,0.7761564243028773
105,0,XGB,0.8042245989304814
105,1,LOGIS,0.8745052191044922
105,1,SVM,0.874298361186233
105,1,KNN,0.8114234207285762
105,1,RF,0.7814110105580694
105,1,XGB,0.7911045730267696
105,2,LOGIS,0.8266360235238954
105,2,SVM,0.8451876729333991
105,2,KNN,0.841519539284245
105,2,RF,0.8359698655691385
105,2,XGB,0.8559139284310909
105,3,LOGIS,0.8934795366088274
105,3,SVM,0.9127848222431612
105,3,KNN,0.7982720768495642
105,3,RF,0.7537405731523379
105,3,XGB,0.7484159239453356
105,4,LOGIS,0.8252323090080527
105,4,SVM,0.8150613688371126
105,4,KNN,0.802565995124213
105,4,RF,0.7739631825152756
105,4,XGB,0.7686412013526027
105,5,LOGIS,0.9031632277625008
105,5,SVM,0.8734151959151959
105,5,KNN,0.8514863191977204
105,5,RF,0.814406245793512
105,5,XGB,0.8746362779769697
105,6,LOGIS,0.9038370245539448
105,6,SVM,0.8948905861491674
105,6,KNN,0.7797054286754111
105,6,RF,0.7738917841031853
105,6,XGB,0.7236140058198881
105,7,LOGIS,0.902795433130606
105,7,SVM,0.932278159166031
105,7,KNN,0.8822825597997221
105,7,RF,0.8256850847960016
105,7,XGB,0.7898250567129287
105,8,LOGIS,0.8743874387753106
105,8,SVM,0.9122594354763556
105,8,KNN,0.8706742081447963
105,8,RF,0.805655377302436
105,8,XGB,0.7873985942864662
105,9,LOGIS,0.9026311003425016
105,9,SVM,0.9032227307398932
105,9,KNN,0.8018388232916435
105,9,RF,0.8324258421317244
105,9,XGB,0.8651657746241135
105,10,LOGIS,0.9033963147425256
105,10,SVM,0.8931667937960844
105,10,KNN,0.8122257116135835
105,10,RF,0.8535080557482629
105,10,XGB,0.8067843137254901
105,11,LOGIS,0.932941345458508
105,11,SVM,0.9231511750390468
105,11,KNN,0.7684453272382333
105,11,RF,0.795065953654189
105,11,XGB,0.7493890138816777
105,12,LOGIS,0.8844853570025194
105,12,SVM,0.9422426785012596
105,12,KNN,0.8616452991452992
105,12,RF,0.8346951871657755
105,12,XGB,0.8342343114401938
105,13,LOGIS,0.920824717765894
105,13,SVM,0.8910703185703186
105,13,KNN,0.8407051282051283
105,13,RF,0.8228906571958126
105,13,XGB,0.845619896443426
105,14,LOGIS,0.8727998470173729
105,14,SVM,0.8836379762084434
105,14,KNN,0.7823376623376624
105,14,RF,0.7901409048467872
105,14,XGB,0.79620030891171
105,15,LOGIS,0.8852308802308801
105,15,SVM,0.9231022825606214
105,15,KNN,0.8228879062114356
105,15,RF,0.8639646879346703
105,15,XGB,0.7983346046275107
105,16,LOGIS,0.8846164158749972
105,16,SVM,0.8931667937960842
105,16,KNN,0.7973789173789175
105,16,RF,0.7931426253485077
105,16,XGB,0.777002376708259
105,17,LOGIS,0.8843542981300418
105,17,SVM,0.9042833368004992
105,17,KNN,0.8332374384488397
105,17,RF,0.8224465093343811
105,17,XGB,0.7697692023206896
105,18,LOGIS,0.9033375766782686
105,18,SVM,0.9214587404115604
105,18,KNN,0.8387675429146016
105,18,RF,0.819875391804319
105,18,XGB,0.7637116756577653
105,19,LOGIS,0.9138504363675988
105,19,SVM,0.9425962138547952
105,19,KNN,0.8637804934330712
105,19,RF,0.8238184717945789
105,19,XGB,0.8368753900561681
105,20,LOGIS,0.8844839977180804
105,20,SVM,0.9031738382614678
105,20,KNN,0.8185185185185183
105,20,RF,0.8518624637503356
105,20,XGB,0.8335194179072897
105,21,LOGIS,0.913187250075122
105,21,SVM,0.9324092180385086
105,21,KNN,0.8252483646533989
105,21,RF,0.8534988045337352
105,21,XGB,0.8470051776344683
105,22,LOGIS,0.8845278821326742
105,22,SVM,0.9026973439730878
105,22,KNN,0.787051389786684
105,22,RF,0.8042114271513923
105,22,XGB,0.8240364009242727
105,23,LOGIS,0.8515933553690991
105,23,SVM,0.91133798822586
105,23,KNN,0.8092602647896765
105,23,RF,0.8299832444244208
105,23,XGB,0.8118165973460091
105,24,LOGIS,0.8649098536855974
105,24,SVM,0.8921082245255082
105,24,KNN,0.8517236091408927
105,24,RF,0.8421442993673441
105,24,XGB,0.7391685736079328
105,25,LOGIS,0.8752273140030576
105,25,SVM,0.8944059919231544
105,25,KNN,0.8432782446311858
105,25,RF,0.8054421520359062
105,25,XGB,0.7759119619107503
105,26,LOGIS,0.8368711469054718
105,26,SVM,0.8464766989938614
105,26,KNN,0.7830140774258421
105,26,RF,0.7620360467419289
105,26,XGB,0.7566899939473636
105,27,LOGIS,0.8944102350738505
105,27,SVM,0.8935617030028794
105,27,KNN,0.7644921353156647
105,27,RF,0.7399629629629629
105,27,XGB,0.7319409194924068
105,28,LOGIS,0.9037498500960608
105,28,SVM,0.9136322030372372
105,28,KNN,0.7914101382980101
105,28,RF,0.8221550671550671
105,28,XGB,0.7846153846153845
105,29,LOGIS,0.9321378490790256
105,29,SVM,0.9607908496732026
105,29,KNN,0.8310374560080442
105,29,RF,0.8897659223363895
105,29,XGB,0.90247486749203
112,0,LOGIS,0.8757886019396317
112,0,SVM,0.8926301476301477
112,0,KNN,0.8609371417482873
112,0,RF,0.8377207159312421
112,0,XGB,0.8454090354090354
112,1,LOGIS,0.8911224525961368
112,1,SVM,0.8821250227016817
112,1,KNN,0.8335347985347985
112,1,RF,0.7987025255446307
112,1,XGB,0.7624297533130485
112,2,LOGIS,0.8909025341130604
112,2,SVM,0.9098746867167918
112,2,KNN,0.7951869766474229
112,2,RF,0.8343212115689962
112,2,XGB,0.8018393244182718
112,3,LOGIS,0.8999353821273324
112,3,SVM,0.9278015889526188
112,3,KNN,0.7920131179893488
112,3,RF,0.8530300032458674
112,3,XGB,0.8904132553606237
112,4,LOGIS,0.8996863565533643
112,4,SVM,0.8916905390566718
112,4,KNN,0.7376827435955225
112,4,RF,0.7602827091804956
112,4,XGB,0.8115235080200754
112,5,LOGIS,0.847303476081508
112,5,SVM,0.847492217164986
112,5,KNN,0.7622222222222221
112,5,RF,0.8105567823988877
112,5,XGB,0.8369438413946423
112,6,LOGIS,0.8923947913261415
112,6,SVM,0.897877192982456
112,6,KNN,0.8808732366032137
112,6,RF,0.8346658503648676
112,6,XGB,0.8277794486215537
112,7,LOGIS,0.918885225885226
112,7,SVM,0.9182154745838956
112,7,KNN,0.8995292151948497
112,7,RF,0.8258175946860156
112,7,XGB,0.8291115888941976
112,8,LOGIS,0.937030636030636
112,8,SVM,0.9090896471949104
112,8,KNN,0.8393347041536104
112,8,RF,0.8040179252479023
112,8,XGB,0.8361575948418054
112,9,LOGIS,0.8277473663720804
112,9,SVM,0.8446769487822119
112,9,KNN,0.8234333546284012
112,9,RF,0.7984116388141156
112,9,XGB,0.7770693984378194
112,10,LOGIS,0.8732788614893877
112,10,SVM,0.8724850588008481
112,10,KNN,0.7822266680509982
112,10,RF,0.7800302637292811
112,10,XGB,0.79764776445891
112,11,LOGIS,0.8822864407395301
112,11,SVM,0.8733247045352309
112,11,KNN,0.8454716557279486
112,11,RF,0.8367455719375224
112,11,XGB,0.7346976415397469
112,12,LOGIS,0.8729517876817647
112,12,SVM,0.9004675149411991
112,12,KNN,0.8203711434191309
112,12,RF,0.805965426386479
112,12,XGB,0.8091822551547951
112,13,LOGIS,0.8719406850459481
112,13,SVM,0.8819715956558062
112,13,KNN,0.7775883681221568
112,13,RF,0.8072180022706338
112,13,XGB,0.8200226225169016
112,14,LOGIS,0.9015899262192169
112,14,SVM,0.9197925247902364
112,14,KNN,0.8137949114868619
112,14,RF,0.8424810645151203
112,14,XGB,0.844481277118194
112,15,LOGIS,0.8738601296999466
112,15,SVM,0.9366036887089516
112,15,KNN,0.7892068627837129
112,15,RF,0.7797172418225049
112,15,XGB,0.763771367781598
112,16,LOGIS,0.8455372936242501
112,16,SVM,0.8809790051709555
112,16,KNN,0.7680123297616624
112,16,RF,0.7514741983163036
112,16,XGB,0.7100005540542625
112,17,LOGIS,0.882499107384691
112,17,SVM,0.8741056450964917
112,17,KNN,0.8180349745427143
112,17,RF,0.7959272177098263
112,17,XGB,0.8278844809587843
112,18,LOGIS,0.9087516518569152
112,18,SVM,0.9087078565980168
112,18,KNN,0.7874508280390632
112,18,RF,0.8088822094085252
112,18,XGB,0.818879977722083
112,19,LOGIS,0.9191623288991708
112,19,SVM,0.9373620414673044
112,19,KNN,0.8607105215579647
112,19,RF,0.8370576480050165
112,19,XGB,0.8291664521595872
112,20,LOGIS,0.9097453482190324
112,20,SVM,0.9367014638044386
112,20,KNN,0.8152017298147328
112,20,RF,0.8258514876935928
112,20,XGB,0.8004565482826352
112,21,LOGIS,0.8563229331055418
112,21,SVM,0.9003366321787375
112,21,KNN,0.8071968987325023
112,21,RF,0.7690184066553234
112,21,XGB,0.7444070986919284
112,22,LOGIS,0.8917557056893439
112,22,SVM,0.908395411605938
112,22,KNN,0.7874247710780218
112,22,RF,0.8019585394701887
112,22,XGB,0.8066991830636354
112,23,LOGIS,0.8901891091364776
112,23,SVM,0.89050108371161
112,23,KNN,0.782281076623182
112,23,RF,0.8459236657062744
112,23,XGB,0.8269991107290879
112,24,LOGIS,0.8912190324295587
112,24,SVM,0.8720087956792761
112,24,KNN,0.8070409641662014
112,24,RF,0.7939980743647976
112,24,XGB,0.7799175824175822
112,25,LOGIS,0.8103579964403762
112,25,SVM,0.8912108593161225
112,25,KNN,0.7852422548212022
112,25,RF,0.7894547908232119
112,25,XGB,0.8633030160787596
112,26,LOGIS,0.9363371863326097
112,26,SVM,0.9458774472412916
112,26,KNN,0.8708191444353501
112,26,RF,0.8728726945569051
112,26,XGB,0.8109453343503684
112,27,LOGIS,0.9182753744264044
112,27,SVM,0.9178052889563186
112,27,KNN,0.8394892935255911
112,27,RF,0.860283930036252
112,27,XGB,0.8528579774572507
112,28,LOGIS,0.8902202729044835
112,28,SVM,0.908414604888289
112,28,KNN,0.8440876550350234
112,28,RF,0.8335689047794311
112,28,XGB,0.7993000526044004
112,29,LOGIS,0.910319896731796
112,29,SVM,0.9374956622325042
112,29,KNN,0.8981850411903791
112,29,RF,0.8808516880436384
112,29,XGB,0.809216519754008
119,0,LOGIS,0.8893755133755133
119,0,SVM,0.8970569391622023
119,0,KNN,0.8882604979882658
119,0,RF,0.8292918192918194
119,0,XGB,0.813493964183935
119,1,LOGIS,0.9226998926998928
119,1,SVM,0.9405134977743672
119,1,KNN,0.8363597883597883
119,1,RF,0.8365286565286565
119,1,XGB,0.7914889110066815
119,2,LOGIS,0.9145191845191846
119,2,SVM,0.9313024013024014
119,2,KNN,0.7891030924530822
119,2,RF,0.7974758724987565
119,2,XGB,0.827600555260193
119,3,LOGIS,0.914042298408431
119,3,SVM,0.9227827727827728
119,3,KNN,0.849898241208159
119,3,RF,0.8502093755688345
119,3,XGB,0.8966421782886709
119,4,LOGIS,0.8464107246842195
119,4,SVM,0.9056705477758108
119,4,KNN,0.786784776943777
119,4,RF,0.8287579055405143
119,4,XGB,0.7440026640026639
119,5,LOGIS,0.8880265378904216
119,5,SVM,0.922759832759833
119,5,KNN,0.8051729899461296
119,5,RF,0.8801565101565103
119,5,XGB,0.8207217398247147
119,6,LOGIS,0.8982436082436083
119,6,SVM,0.8896502016502016
119,6,KNN,0.8121566149373448
119,6,RF,0.8131575180214019
119,6,XGB,0.7796803196803197
119,7,LOGIS,0.7945548842207881
119,7,SVM,0.8192439726295957
119,7,KNN,0.7635777521333195
119,7,RF,0.7062056462056462
119,7,XGB,0.7251862823167172
119,8,LOGIS,0.87166805903648
119,8,SVM,0.8805087505087504
119,8,KNN,0.791648448345363
119,8,RF,0.7803042754872962
119,8,XGB,0.7855024975024975
119,9,LOGIS,0.9137817086455924
119,9,SVM,0.8707746377437848
119,9,KNN,0.7959831331201567
119,9,RF,0.7587663263320172
119,9,XGB,0.7971297784341262
119,10,LOGIS,0.9058574726400812
119,10,SVM,0.9043171643171644
119,10,KNN,0.8239074065443234
119,10,RF,0.831782011974107
119,10,XGB,0.8470341928602799
119,11,LOGIS,0.9397081108568524
119,11,SVM,0.9397139897139898
119,11,KNN,0.8129023955110911
119,11,RF,0.8361904909636306
119,11,XGB,0.8211776484385179
119,12,LOGIS,0.9063071204581504
119,12,SVM,0.9223591545914596
119,12,KNN,0.8485193149653488
119,12,RF,0.8773952121683518
119,12,XGB,0.8256897431544651
119,13,LOGIS,0.965925925925926
119,13,SVM,0.965754095383386
119,13,KNN,0.8798834498834498
119,13,RF,0.8451656935304523
119,13,XGB,0.82921078209728
119,14,LOGIS,0.9230384172992868
119,14,SVM,0.9318100418100418
119,14,KNN,0.8797024418077048
119,14,RF,0.8271117918849317
119,14,XGB,0.8289166536897936
119,15,LOGIS,0.8795360195360196
119,15,SVM,0.9224231324231325
119,15,KNN,0.8602315423368054
119,15,RF,0.8592328042328041
119,15,XGB,0.8015150999781039
119,16,LOGIS,0.9312483812483812
119,16,SVM,0.9320698794383004
119,16,KNN,0.7472471744586444
119,16,RF,0.800879977722083
119,16,XGB,0.7835617297998739
119,17,LOGIS,0.889078921078921
119,17,SVM,0.9062889253038386
119,17,KNN,0.8634237768333879
119,17,RF,0.8277072882841384
119,17,XGB,0.8373607841433927
119,18,LOGIS,0.9747209569818264
119,18,SVM,0.9830687830687832
119,18,KNN,0.8955513552791231
119,18,RF,0.8542926155969635
119,18,XGB,0.8553188526872736
119,19,LOGIS,0.8797607545433632
119,19,SVM,0.8962071833319367
119,19,KNN,0.7932149213613744
119,19,RF,0.8360879209518048
119,19,XGB,0.7769079951556082
119,20,LOGIS,0.915144607405477
119,20,SVM,0.9057777777777778
119,20,KNN,0.8411893617662118
119,20,RF,0.841384128164858
119,20,XGB,0.8289630769498204
119,21,LOGIS,0.84545974023288
119,21,SVM,0.8613756613756614
119,21,KNN,0.7841929148374217
119,21,RF,0.7860305073348552
119,21,XGB,0.8277400894460787
119,22,LOGIS,0.8713664113664115
119,22,SVM,0.9228367928367928
119,22,KNN,0.8407969156607994
119,22,RF,0.84994708994709
119,22,XGB,0.8640141307967395
119,23,LOGIS,0.8720703933747413
119,23,SVM,0.9232446306130516
119,23,KNN,0.823235773099657
119,23,RF,0.8419190216921614
119,23,XGB,0.7945630311129914
119,24,LOGIS,0.9146671846671848
119,24,SVM,0.9319155860666156
119,24,KNN,0.8251705215258113
119,24,RF,0.7910188136557305
119,24,XGB,0.829026159026159
119,25,LOGIS,0.9236042709726918
119,25,SVM,0.9239576181086478
119,25,KNN,0.7803342478350486
119,25,RF,0.7922121360933341
119,25,XGB,0.8280219780219781
119,26,LOGIS,0.8803126470952558
119,26,SVM,0.9057396902614292
119,26,KNN,0.7745347393078791
119,26,RF,0.8171215451215451
119,26,XGB,0.8107358655997494
119,27,LOGIS,0.899119096684314
119,27,SVM,0.9323929146537844
119,27,KNN,0.8796655164481251
119,27,RF,0.9045418768027464
119,27,XGB,0.8723354479819406
119,28,LOGIS,0.9066730540414748
119,28,SVM,0.9144555444555446
119,28,KNN,0.7932275280006678
119,28,RF,0.8170370370370369
119,28,XGB,0.8366471734892788
119,29,LOGIS,0.8976294816294816
119,29,SVM,0.9071743071743072
119,29,KNN,0.8610149257880655
119,29,RF,0.8716498638821687
119,29,XGB,0.8642957042957043
126,0,LOGIS,0.9193415959907714
126,0,SVM,0.9197640126545672
126,0,KNN,0.8307410928897605
126,0,RF,0.812815944120292
126,0,XGB,0.832033744033744
126,1,LOGIS,0.9254586182312896
126,1,SVM,0.9254586182312896
126,1,KNN,0.8677915858088271
126,1,RF,0.8710789210789212
126,1,XGB,0.837483331261442
126,2,LOGIS,0.8883026398888468
126,2,SVM,0.9034057729709905
126,2,KNN,0.7815277777777777
126,2,RF,0.7387336908354414
126,2,XGB,0.7907282414403853
126,3,LOGIS,0.8953009844284207
126,3,SVM,0.9431014651404456
126,3,KNN,0.8779812673028564
126,3,RF,0.8210583669204359
126,3,XGB,0.8197434133877627
126,4,LOGIS,0.9206077336512118
126,4,SVM,0.9361192419663183
126,4,KNN,0.859161534089378
126,4,RF,0.8467259876555229
126,4,XGB,0.8408843413790941
126,5,LOGIS,0.8694833901730454
126,5,SVM,0.8946065428824049
126,5,KNN,0.8068322014714205
126,5,RF,0.8256281694224438
126,5,XGB,0.8301481737763596
126,6,LOGIS,0.8806229280742024
126,6,SVM,0.8883150344019908
126,6,KNN,0.8081269811068271
126,6,RF,0.8120928496790565
126,6,XGB,0.8390934186586361
126,7,LOGIS,0.8924984749263187
126,7,SVM,0.8925393635729046
126,7,KNN,0.8162599816188599
126,7,RF,0.8337136830345658
126,7,XGB,0.7975578769057029
126,8,LOGIS,0.8875701801114093
126,8,SVM,0.886613186913037
126,8,KNN,0.8436919150946434
126,8,RF,0.8285876288462495
126,8,XGB,0.8159060166886253
126,9,LOGIS,0.8721635964679443
126,9,SVM,0.9430696989167752
126,9,KNN,0.8188154348256649
126,9,RF,0.8284863178079072
126,9,XGB,0.8255247376311845
126,10,LOGIS,0.8785305759818505
126,10,SVM,0.8943163338965437
126,10,KNN,0.8067351095489086
126,10,RF,0.8169536745088528
126,10,XGB,0.7956689317287031
126,11,LOGIS,0.928140050853694
126,11,SVM,0.9039429461093628
126,11,KNN,0.8353981937602628
126,11,RF,0.8071897312526998
126,11,XGB,0.8308998963721603
126,12,LOGIS,0.8945929848928349
126,12,SVM,0.9109512343395402
126,12,KNN,0.8259857192615814
126,12,RF,0.8464021240295603
126,12,XGB,0.782172449128971
126,13,LOGIS,0.9030735930735928
126,13,SVM,0.919386800339066
126,13,KNN,0.8765142592419531
126,13,RF,0.8606133649966996
126,13,XGB,0.8449432058482798
126,14,LOGIS,0.8546810577395284
126,14,SVM,0.894046038936497
126,14,KNN,0.8026975718064502
126,14,RF,0.8451479547515826
