total_size,draw,method,f1_score,accuracy,auc
14,17,LOGIS,0.7833333333333333,0.7999999999999999,0.8
14,17,SVM,0.45,0.4666666666666666,0.1
14,17,KNN,0.2833333333333333,0.3333333333333333,0.3
14,17,RF,0.5166666666666667,0.5666666666666667,0.5
14,17,XGB,0.6333333333333333,0.6666666666666667,0.7
14,18,LOGIS,0.7833333333333333,0.7999999999999999,0.9
14,18,SVM,0.7833333333333333,0.8,0.7
14,18,KNN,0.7166666666666666,0.7333333333333333,0.85
14,18,RF,0.7833333333333333,0.8,0.9
14,18,XGB,0.7166666666666666,0.7333333333333333,0.8
14,19,LOGIS,1.0,1.0,1.0
14,19,SVM,0.8666666666666666,0.8666666666666666,0.8
14,19,KNN,0.8666666666666666,0.8666666666666666,0.95
14,19,RF,0.8666666666666666,0.8666666666666666,1.0
14,19,XGB,0.8666666666666666,0.8666666666666666,0.9
14,20,LOGIS,0.5333333333333333,0.5333333333333333,0.7
14,20,SVM,0.5999999999999999,0.5999999999999999,0.3
14,20,KNN,0.5166666666666666,0.5333333333333333,0.65
14,20,RF,0.6666666666666666,0.6666666666666666,0.7
14,20,XGB,0.6666666666666666,0.6666666666666666,0.8
14,21,LOGIS,0.7999999999999999,0.7999999999999999,0.9
14,21,SVM,0.7333333333333333,0.7333333333333333,0.4
14,21,KNN,0.5666666666666667,0.6,0.85
14,21,RF,0.7333333333333333,0.7333333333333333,0.9
14,21,XGB,0.8666666666666666,0.8666666666666666,1.0
14,22,LOGIS,0.5166666666666666,0.5333333333333333,0.5
14,22,SVM,0.6666666666666666,0.6666666666666666,0.8
14,22,KNN,0.5833333333333333,0.6,0.55
14,22,RF,0.6666666666666666,0.6666666666666666,0.8
14,22,XGB,0.7999999999999999,0.7999999999999999,0.7
14,23,LOGIS,1.0,1.0,1.0
14,23,SVM,0.7833333333333333,0.8,0.6
14,23,KNN,0.7333333333333333,0.7333333333333333,0.9
14,23,RF,0.7999999999999999,0.7999999999999999,1.0
14,23,XGB,0.7999999999999999,0.7999999999999999,0.9
14,24,LOGIS,0.7333333333333333,0.7333333333333333,0.7
14,24,SVM,0.2833333333333333,0.3333333333333333,0.5
14,24,KNN,0.4666666666666667,0.5,0.6
14,24,RF,0.5833333333333333,0.6333333333333333,0.7
14,24,XGB,0.45,0.4666666666666667,0.65
14,25,LOGIS,0.8,0.8,0.9
14,25,SVM,0.7333333333333333,0.7666666666666666,0.3
14,25,KNN,0.7166666666666666,0.7333333333333333,0.9
14,25,RF,0.8666666666666666,0.8666666666666666,1.0
14,25,XGB,0.7999999999999999,0.7999999999999999,0.85
14,26,LOGIS,0.8,0.8333333333333333,1.0
14,26,SVM,0.36666666666666664,0.39999999999999997,0.5
14,26,KNN,0.29999999999999993,0.36666666666666664,0.6
14,26,RF,0.6666666666666666,0.6666666666666666,0.8
14,26,XGB,0.9333333333333332,0.9333333333333332,0.95
14,27,LOGIS,0.9333333333333332,0.9333333333333332,1.0
14,27,SVM,0.7333333333333333,0.7333333333333333,0.3
14,27,KNN,0.8666666666666666,0.8666666666666666,0.9
14,27,RF,0.7999999999999999,0.7999999999999999,0.9
14,27,XGB,0.7999999999999999,0.7999999999999999,0.95
14,28,LOGIS,0.7333333333333333,0.7333333333333333,0.8
14,28,SVM,0.5999999999999999,0.5999999999999999,0.8
14,28,KNN,0.6,0.6,0.75
14,28,RF,0.5999999999999999,0.5999999999999999,0.8
14,28,XGB,0.5333333333333333,0.5333333333333333,0.6
14,29,LOGIS,1.0,1.0,1.0
14,29,SVM,0.8,0.8,0.6
14,29,KNN,0.7166666666666666,0.7333333333333333,0.85
14,29,RF,0.9333333333333332,0.9333333333333332,1.0
14,29,XGB,0.9333333333333332,0.9333333333333332,0.95
21,0,LOGIS,0.7466666666666667,0.75,0.9
21,0,SVM,0.74,0.75,0.575
21,0,KNN,0.7,0.7,0.7
21,0,RF,0.6866666666666668,0.7,0.85
21,0,XGB,0.8933333333333333,0.9,0.925
21,1,LOGIS,0.6466666666666667,0.65,0.7
21,1,SVM,0.64,0.65,0.45
21,1,KNN,0.3666666666666667,0.4,0.6
21,1,RF,0.5933333333333334,0.6,0.6
21,1,XGB,0.5933333333333334,0.6,0.65
21,2,LOGIS,0.9,0.9,0.9
21,2,SVM,0.8,0.8,0.85
21,2,KNN,0.74,0.75,0.8
21,2,RF,0.8466666666666667,0.85,0.85
21,2,XGB,0.8933333333333333,0.9,0.9
21,3,LOGIS,0.7866666666666667,0.8,0.9
21,3,SVM,0.74,0.75,0.85
21,3,KNN,0.74,0.75,0.625
21,3,RF,0.68,0.7,0.7
21,3,XGB,0.7933333333333333,0.8,0.9
21,4,LOGIS,0.64,0.65,0.75
21,4,SVM,0.5933333333333334,0.6,0.55
21,4,KNN,0.5933333333333334,0.6,0.625
21,4,RF,0.5933333333333334,0.6,0.6
21,4,XGB,0.5466666666666666,0.55,0.7
21,5,LOGIS,0.7933333333333333,0.8,0.85
21,5,SVM,0.8,0.8,0.6
21,5,KNN,0.8400000000000001,0.85,0.8
21,5,RF,0.8466666666666667,0.85,0.85
21,5,XGB,0.7133333333333333,0.75,0.9
21,6,LOGIS,0.7466666666666667,0.75,0.85
21,6,SVM,0.8400000000000001,0.85,0.75
21,6,KNN,0.5866666666666667,0.6,0.625
21,6,RF,0.6866666666666668,0.7,0.85
21,6,XGB,0.6266666666666667,0.65,0.85
21,7,LOGIS,0.6333333333333334,0.65,0.75
21,7,SVM,0.4866666666666667,0.5,0.25
21,7,KNN,0.54,0.55,0.525
21,7,RF,0.6333333333333334,0.65,0.5
21,7,XGB,0.7333333333333334,0.75,0.9
21,8,LOGIS,0.8933333333333333,0.9,0.95
21,8,SVM,0.7933333333333333,0.8,0.85
21,8,KNN,0.68,0.7,0.8
21,8,RF,0.74,0.75,0.85
21,8,XGB,0.8466666666666667,0.85,0.85
21,9,LOGIS,0.8400000000000001,0.85,1.0
21,9,SVM,0.74,0.75,0.35
21,9,KNN,0.6266666666666667,0.65,0.6
21,9,RF,0.74,0.75,0.9
21,9,XGB,0.8466666666666667,0.85,0.8
21,10,LOGIS,0.8466666666666667,0.85,0.9
21,10,SVM,0.7866666666666667,0.8,0.85
21,10,KNN,0.68,0.7,0.775
21,10,RF,0.7466666666666667,0.75,0.85
21,10,XGB,0.74,0.75,0.85
21,11,LOGIS,0.8466666666666667,0.85,0.95
21,11,SVM,0.6,0.6,0.1
21,11,KNN,0.49333333333333335,0.5,0.525
21,11,RF,0.6333333333333334,0.65,0.7
21,11,XGB,0.7866666666666667,0.8,0.875
21,12,LOGIS,0.9466666666666667,0.95,1.0
21,12,SVM,0.74,0.75,0.65
21,12,KNN,0.74,0.75,0.75
21,12,RF,0.8466666666666667,0.85,0.85
21,12,XGB,0.8933333333333333,0.9,0.9
21,13,LOGIS,0.9466666666666667,0.95,1.0
21,13,SVM,0.6933333333333334,0.7,0.525
21,13,KNN,0.64,0.65,0.7
21,13,RF,0.7466666666666667,0.75,0.85
21,13,XGB,0.7933333333333333,0.8,0.875
21,14,LOGIS,0.8400000000000001,0.85,0.95
21,14,SVM,0.8466666666666667,0.85,0.9
21,14,KNN,0.6933333333333334,0.7,0.75
21,14,RF,0.7866666666666667,0.8,0.95
21,14,XGB,0.9466666666666667,0.95,0.95
21,15,LOGIS,0.7933333333333333,0.8,0.7
21,15,SVM,0.74,0.75,0.75
21,15,KNN,0.74,0.75,0.775
21,15,RF,0.6933333333333334,0.7,0.775
21,15,XGB,0.6466666666666667,0.65,0.725
21,16,LOGIS,0.8466666666666667,0.85,0.95
21,16,SVM,0.9,0.9,0.9
21,16,KNN,0.6933333333333334,0.7,0.775
21,16,RF,0.8466666666666667,0.85,0.95
21,16,XGB,0.8466666666666667,0.85,0.85
21,17,LOGIS,0.9466666666666667,0.95,0.95
21,17,SVM,0.9,0.9,0.9
21,17,KNN,0.9,0.9,0.875
21,17,RF,0.9466666666666667,0.95,0.9
21,17,XGB,0.9466666666666667,0.95,0.95
21,18,LOGIS,0.9466666666666667,0.95,0.95
21,18,SVM,0.7933333333333333,0.8,0.9
21,18,KNN,0.7466666666666667,0.75,0.8
21,18,RF,0.8400000000000001,0.85,0.9
21,18,XGB,0.9466666666666667,0.95,0.95
21,19,LOGIS,0.7866666666666667,0.8,0.85
21,19,SVM,0.7866666666666667,0.8,0.95
21,19,KNN,0.7466666666666667,0.75,0.875
21,19,RF,1.0,1.0,1.0
21,19,XGB,0.8933333333333333,0.9,0.9
21,20,LOGIS,0.7933333333333333,0.8,0.95
21,20,SVM,0.8400000000000001,0.85,0.85
21,20,KNN,0.6933333333333334,0.7,0.775
21,20,RF,0.8400000000000001,0.85,0.95
21,20,XGB,0.9466666666666667,0.95,0.975
21,21,LOGIS,0.8400000000000001,0.85,0.85
21,21,SVM,0.6866666666666668,0.7,0.5
21,21,KNN,0.38666666666666666,0.4,0.5
21,21,RF,0.7333333333333334,0.75,0.85
21,21,XGB,0.6933333333333334,0.7,0.825
21,22,LOGIS,0.74,0.75,0.85
21,22,SVM,0.5333333333333334,0.55,0.55
21,22,KNN,0.5333333333333334,0.55,0.675
21,22,RF,0.4066666666666666,0.45,0.45
21,22,XGB,0.7333333333333334,0.75,0.75
21,23,LOGIS,0.8933333333333333,0.9,0.9
21,23,SVM,0.74,0.75,0.7
21,23,KNN,0.6933333333333334,0.7,0.825
21,23,RF,0.74,0.75,0.875
21,23,XGB,0.7866666666666667,0.8,0.85
21,24,LOGIS,0.6866666666666668,0.7,0.65
21,24,SVM,0.5733333333333334,0.6,0.4
21,24,KNN,0.4333333333333334,0.45,0.6
21,24,RF,0.4333333333333334,0.45,0.6
21,24,XGB,0.5933333333333334,0.6,0.65
21,25,LOGIS,0.8933333333333333,0.9,0.9
21,25,SVM,0.7933333333333333,0.8,0.75
21,25,KNN,0.6866666666666668,0.7,0.775
21,25,RF,0.8933333333333333,0.9,0.9
21,25,XGB,0.7933333333333333,0.8,0.95
21,26,LOGIS,0.74,0.75,0.85
21,26,SVM,0.4866666666666667,0.5,0.3
21,26,KNN,0.44000000000000006,0.45,0.525
21,26,RF,0.6066666666666667,0.65,0.55
21,26,XGB,0.6,0.65,0.8
21,27,LOGIS,0.8933333333333333,0.9,1.0
21,27,SVM,0.7933333333333333,0.8,0.85
21,27,KNN,0.7466666666666667,0.75,0.9
21,27,RF,0.7933333333333333,0.8,0.85
21,27,XGB,0.8400000000000001,0.85,0.875
21,28,LOGIS,0.8466666666666667,0.85,0.95
21,28,SVM,0.6333333333333334,0.65,0.35
21,28,KNN,0.64,0.65,0.625
21,28,RF,0.8133333333333332,0.85,0.8
21,28,XGB,0.76,0.8,0.8
21,29,LOGIS,0.5933333333333334,0.6,0.6
21,29,SVM,0.6266666666666667,0.65,0.25
21,29,KNN,0.5000000000000001,0.55,0.575
21,29,RF,0.38666666666666666,0.4,0.5
21,29,XGB,0.4800000000000001,0.5,0.525
28,0,LOGIS,1.0,1.0,1.0
28,0,SVM,0.7447619047619047,0.7533333333333333,0.8777777777777779
28,0,KNN,0.6876190476190477,0.6933333333333334,0.7333333333333334
28,0,RF,0.7688095238095238,0.7866666666666667,0.8777777777777779
28,0,XGB,0.8019047619047619,0.82,0.8944444444444445
28,1,LOGIS,0.96,0.96,0.9666666666666668
28,1,SVM,0.8857142857142856,0.8866666666666667,0.9222222222222222
28,1,KNN,0.7757142857142856,0.78,0.8833333333333334
28,1,RF,0.8514285714285714,0.8533333333333333,0.9388888888888889
28,1,XGB,0.8157142857142856,0.82,0.8555555555555555
28,2,LOGIS,0.9257142857142856,0.9266666666666667,0.9444444444444444
28,2,SVM,0.8914285714285715,0.8933333333333333,0.9555555555555555
28,2,KNN,0.8228571428571427,0.8266666666666668,0.9277777777777778
28,2,RF,0.8914285714285715,0.8933333333333333,0.9555555555555555
28,2,XGB,0.8914285714285715,0.8933333333333333,0.9055555555555556
28,3,LOGIS,0.9657142857142856,0.9666666666666668,0.9777777777777779
28,3,SVM,0.7847619047619047,0.7866666666666667,0.8444444444444444
28,3,KNN,0.7485714285714286,0.7533333333333333,0.7833333333333334
28,3,RF,0.7828571428571427,0.7866666666666667,0.888888888888889
28,3,XGB,0.8907142857142857,0.9,1.0
28,4,LOGIS,0.8823809523809523,0.8866666666666667,0.9666666666666666
28,4,SVM,0.7371428571428571,0.74,0.8666666666666668
28,4,KNN,0.7738095238095237,0.78,0.888888888888889
28,4,RF,0.8157142857142856,0.82,0.888888888888889
28,4,XGB,0.7757142857142856,0.78,0.9111111111111111
28,5,LOGIS,0.8114285714285714,0.82,0.9333333333333333
28,5,SVM,0.7904761904761906,0.7933333333333333,0.8555555555555557
28,5,KNN,0.6295238095238094,0.64,0.8555555555555555
28,5,RF,0.7471428571428571,0.7533333333333333,0.8777777777777779
28,5,XGB,0.6980952380952379,0.7066666666666668,0.8944444444444445
28,6,LOGIS,0.9199999999999999,0.9199999999999999,1.0
28,6,SVM,0.9257142857142856,0.9266666666666667,0.9666666666666666
28,6,KNN,0.7757142857142856,0.78,0.8500000000000002
28,6,RF,0.8073809523809523,0.82,0.9666666666666666
28,6,XGB,0.8507142857142856,0.86,0.9333333333333333
28,7,LOGIS,0.96,0.96,1.0
28,7,SVM,0.7161904761904762,0.72,0.888888888888889
28,7,KNN,0.7738095238095237,0.78,0.9
28,7,RF,0.6838095238095236,0.6866666666666665,0.8777777777777779
28,7,XGB,0.7923809523809524,0.7933333333333333,0.8666666666666668
28,8,LOGIS,0.9657142857142856,0.9666666666666668,1.0
28,8,SVM,0.819047619047619,0.82,0.9
28,8,KNN,0.7414285714285713,0.7466666666666667,0.8166666666666667
28,8,RF,0.7323809523809522,0.74,0.8666666666666666
28,8,XGB,0.7990476190476189,0.8066666666666666,0.8944444444444445
28,9,LOGIS,0.7504761904761905,0.7533333333333333,0.9
28,9,SVM,0.6897619047619047,0.7066666666666668,0.8444444444444444
28,9,KNN,0.6211904761904762,0.64,0.7
28,9,RF,0.6873809523809523,0.7,0.8333333333333334
28,9,XGB,0.7795238095238094,0.7866666666666667,0.7944444444444445
28,10,LOGIS,0.8933333333333333,0.8933333333333333,0.9
28,10,SVM,0.7323809523809522,0.74,0.9111111111111111
28,10,KNN,0.6976190476190476,0.7133333333333334,0.7222222222222222
28,10,RF,0.7647619047619048,0.7733333333333334,0.8000000000000002
28,10,XGB,0.7757142857142856,0.78,0.7944444444444445
28,11,LOGIS,0.8247619047619047,0.8266666666666668,0.8555555555555557
28,11,SVM,0.7007142857142856,0.7133333333333333,0.7444444444444445
28,11,KNN,0.6133333333333333,0.64,0.6666666666666667
28,11,RF,0.6766666666666665,0.68,0.8
28,11,XGB,0.6573809523809523,0.6733333333333333,0.85
28,12,LOGIS,0.8590476190476191,0.86,0.9222222222222222
28,12,SVM,0.8138095238095238,0.82,0.9
28,12,KNN,0.7733333333333333,0.7733333333333333,0.788888888888889
28,12,RF,0.6647619047619047,0.6733333333333333,0.8
28,12,XGB,0.7414285714285713,0.7466666666666668,0.8555555555555555
28,13,LOGIS,0.8933333333333333,0.8933333333333333,0.9777777777777779
28,13,SVM,0.819047619047619,0.82,0.9555555555555555
28,13,KNN,0.8933333333333333,0.8933333333333333,0.9666666666666668
28,13,RF,0.8266666666666665,0.8266666666666665,0.9333333333333332
28,13,XGB,0.8080952380952381,0.8133333333333335,0.9666666666666668
28,14,LOGIS,0.8823809523809523,0.8866666666666667,0.9444444444444444
28,14,SVM,0.805,0.8133333333333332,0.8666666666666668
28,14,KNN,0.7123809523809523,0.7466666666666667,0.8222222222222223
28,14,RF,0.7771428571428571,0.78,0.8444444444444444
28,14,XGB,0.8247619047619047,0.8266666666666668,0.8666666666666668
28,15,LOGIS,0.9180952380952381,0.9266666666666667,0.9666666666666668
28,15,SVM,0.7730952380952381,0.7866666666666667,0.9444444444444444
28,15,KNN,0.6152380952380951,0.64,0.7277777777777777
28,15,RF,0.8138095238095238,0.82,0.8333333333333334
28,15,XGB,0.7052380952380952,0.7133333333333335,0.8777777777777779
28,16,LOGIS,0.8914285714285715,0.8933333333333333,0.9333333333333332
28,16,SVM,0.7764285714285715,0.7866666666666667,0.9333333333333332
28,16,KNN,0.6728571428571428,0.68,0.8166666666666667
28,16,RF,0.784047619047619,0.7933333333333333,0.9111111111111111
28,16,XGB,0.8247619047619047,0.8266666666666668,0.9
28,17,LOGIS,0.8914285714285715,0.8933333333333333,0.9444444444444444
28,17,SVM,0.7485714285714286,0.7533333333333333,0.9
28,17,KNN,0.7414285714285713,0.7466666666666668,0.8111111111111111
28,17,RF,0.7395238095238094,0.7466666666666667,0.8777777777777777
28,17,XGB,0.7673809523809523,0.78,0.9388888888888889
28,18,LOGIS,0.7166666666666666,0.72,0.7666666666666666
28,18,SVM,0.5266666666666666,0.5466666666666666,0.32222222222222224
28,18,KNN,0.5357142857142858,0.5533333333333333,0.5666666666666667
28,18,RF,0.5552380952380952,0.58,0.5666666666666667
28,18,XGB,0.4385714285714286,0.44666666666666666,0.5722222222222222
28,19,LOGIS,0.7123809523809523,0.7133333333333333,0.7777777777777778
28,19,SVM,0.6571428571428571,0.6599999999999999,0.6444444444444445
28,19,KNN,0.6228571428571428,0.6266666666666667,0.6666666666666667
28,19,RF,0.6571428571428571,0.6599999999999999,0.611111111111111
28,19,XGB,0.6221428571428571,0.6866666666666666,0.6444444444444445
28,20,LOGIS,0.8590476190476191,0.86,0.888888888888889
28,20,SVM,0.8228571428571427,0.8266666666666668,0.9555555555555555
28,20,KNN,0.7257142857142856,0.7266666666666668,0.75
28,20,RF,0.7433333333333332,0.7466666666666667,0.9111111111111111
28,20,XGB,0.735,0.7466666666666667,0.8166666666666667
28,21,LOGIS,0.8138095238095238,0.82,0.8222222222222223
28,21,SVM,0.5990476190476188,0.6066666666666667,0.6222222222222222
28,21,KNN,0.5990476190476188,0.6066666666666667,0.6833333333333332
28,21,RF,0.6747619047619047,0.6799999999999999,0.6888888888888889
28,21,XGB,0.7523809523809524,0.7533333333333333,0.7666666666666667
28,22,LOGIS,0.8138095238095238,0.82,0.9111111111111111
28,22,SVM,0.7471428571428571,0.7533333333333333,0.8777777777777777
28,22,KNN,0.6911904761904761,0.7133333333333334,0.7722222222222224
28,22,RF,0.735,0.7466666666666666,0.8555555555555555
28,22,XGB,0.7388095238095238,0.7533333333333333,0.888888888888889
28,23,LOGIS,0.8423809523809522,0.8466666666666667,1.0
28,23,SVM,0.819047619047619,0.82,0.8777777777777779
28,23,KNN,0.8514285714285714,0.8533333333333333,0.8666666666666668
28,23,RF,0.8080952380952381,0.8133333333333332,0.9333333333333333
28,23,XGB,0.8514285714285714,0.8533333333333333,0.9222222222222222
28,24,LOGIS,0.9314285714285713,0.9333333333333333,1.0
28,24,SVM,0.8247619047619047,0.8266666666666668,0.9333333333333332
28,24,KNN,0.8590476190476191,0.86,0.8777777777777777
28,24,RF,0.7904761904761906,0.7933333333333333,0.9333333333333332
28,24,XGB,0.8990476190476191,0.9,0.9111111111111111
28,25,LOGIS,0.9333333333333332,0.9333333333333332,0.9555555555555555
28,25,SVM,0.8023809523809524,0.8133333333333332,0.8444444444444444
28,25,KNN,0.85,0.8533333333333333,0.9222222222222222
28,25,RF,0.7319047619047618,0.7466666666666668,0.8777777777777779
28,25,XGB,0.8157142857142856,0.82,0.9444444444444444
28,26,LOGIS,0.9314285714285713,0.9333333333333333,0.9777777777777779
28,26,SVM,0.7923809523809524,0.7933333333333333,0.8666666666666668
28,26,KNN,0.7238095238095237,0.7266666666666666,0.8444444444444444
28,26,RF,0.76,0.76,0.888888888888889
28,26,XGB,0.784047619047619,0.7933333333333333,0.8666666666666666
28,27,LOGIS,0.9166666666666666,0.9199999999999999,0.9
28,27,SVM,0.8823809523809523,0.8866666666666667,0.8666666666666668
28,27,KNN,0.8480952380952381,0.8533333333333335,0.8666666666666668
28,27,RF,0.8114285714285714,0.8133333333333332,0.8444444444444444
28,27,XGB,0.8480952380952381,0.8533333333333335,0.8833333333333332
28,28,LOGIS,0.8857142857142856,0.8866666666666667,0.9777777777777779
28,28,SVM,0.96,0.96,1.0
28,28,KNN,0.8590476190476191,0.86,0.8944444444444445
28,28,RF,0.8933333333333333,0.8933333333333333,0.9777777777777779
28,28,XGB,0.9657142857142856,0.9666666666666668,0.9555555555555555
28,29,LOGIS,0.6761904761904762,0.6799999999999999,0.8444444444444444
28,29,SVM,0.552142857142857,0.5666666666666667,0.611111111111111
28,29,KNN,0.629047619047619,0.6333333333333333,0.7777777777777777
28,29,RF,0.6252380952380951,0.6333333333333334,0.7777777777777778
28,29,XGB,0.6207142857142858,0.6333333333333333,0.7666666666666667
35,0,LOGIS,0.8031746031746032,0.8035714285714286,0.9166666666666666
35,0,SVM,0.7226190476190476,0.7250000000000001,0.8125
35,0,KNN,0.6678571428571429,0.6714285714285715,0.7708333333333333
35,0,RF,0.7726984126984128,0.7785714285714287,0.8416666666666668
35,0,XGB,0.7436507936507937,0.7464285714285714,0.875
35,1,LOGIS,0.8285714285714285,0.8285714285714285,0.9166666666666666
35,1,SVM,0.7962698412698412,0.8,0.9
35,1,KNN,0.7665079365079365,0.7714285714285716,0.8333333333333333
35,1,RF,0.8197619047619046,0.8285714285714285,0.9166666666666666
35,1,XGB,0.8197619047619046,0.8285714285714285,0.8916666666666666
35,2,LOGIS,0.9162698412698413,0.9178571428571429,0.95
35,2,SVM,0.859126984126984,0.8607142857142858,0.9375
35,2,KNN,0.8293650793650794,0.8321428571428571,0.9270833333333334
35,2,RF,0.7746825396825396,0.7821428571428573,0.8916666666666666
35,2,XGB,0.8566666666666667,0.8642857142857142,0.91875
35,3,LOGIS,0.7710317460317458,0.7750000000000001,0.9
35,3,SVM,0.8014285714285714,0.8071428571428572,0.8916666666666666
35,3,KNN,0.7674891774891776,0.7821428571428573,0.85
35,3,RF,0.740108225108225,0.7535714285714286,0.8958333333333333
35,3,XGB,0.888888888888889,0.8892857142857142,0.9625
35,4,LOGIS,0.7809523809523811,0.7821428571428571,0.8333333333333334
35,4,SVM,0.5900000000000001,0.6142857142857142,0.7041666666666666
35,4,KNN,0.5154761904761904,0.5535714285714285,0.6291666666666667
35,4,RF,0.6642857142857143,0.6678571428571429,0.7020833333333333
35,4,XGB,0.6356349206349206,0.6464285714285714,0.7666666666666666
35,5,LOGIS,0.8565873015873017,0.8607142857142858,0.9208333333333332
35,5,SVM,0.9434920634920635,0.9464285714285715,1.0
35,5,KNN,0.8876984126984127,0.8892857142857142,0.9604166666666666
35,5,RF,0.8565873015873017,0.8607142857142858,0.9666666666666666
35,5,XGB,0.828015873015873,0.8321428571428571,0.95
35,6,LOGIS,0.8007936507936508,0.8035714285714286,0.9333333333333333
35,6,SVM,0.6542857142857142,0.6642857142857143,0.8625
35,6,KNN,0.7157142857142856,0.7214285714285715,0.8208333333333334
35,6,RF,0.7711111111111112,0.7785714285714287,0.9041666666666666
35,6,XGB,0.7176984126984125,0.7250000000000001,0.7729166666666666
35,7,LOGIS,0.859126984126984,0.8607142857142858,0.9416666666666668
35,7,SVM,0.7214285714285713,0.725,0.8791666666666667
35,7,KNN,0.780952380952381,0.7821428571428571,0.8354166666666666
